Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Year 
CHS,CHICOS FAS INC.,Equity,0.01,16.21,40103,650069.63,"650,069.63",Consumer Discretionary,2196781,US1686151028,New York Stock Exchange Inc.,2014
CHSP,CHESAPEAKE LODGING TRUST REIT,Equity,0.01,37.21,15027,559154.67,"559,154.67",Financials,B4TC8L1,US1652401027,New York Stock Exchange Inc.,2014
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Equity,0.06,166.62,21725,3619819.5,"3,619,819.50",Consumer Discretionary,B4XT1S6,US16117M3051,NASDAQ,2014
CHUY,CHUY'S HOLDINGS INC,Equity,0,19.67,4390,86351.3,"86,351.30",Consumer Discretionary,B88WMY1,US1716041017,NASDAQ,2014
CI,CIGNA CORP,Equity,0.12,102.91,73271,7540318.61,"7,540,318.61",Health Care,2196479,US1255091092,New York Stock Exchange Inc.,2014
CIA,CITIZENS INC. CL A,Equity,0,7.6,10544,80134.4,"80,134.40",Financials,2199478,US1747401008,New York Stock Exchange Inc.,2014
CIDM,CINEDIGM CORP CLASS A,Equity,0,1.62,20995,34011.9,"34,011.90",Consumer Discretionary,BFN8P99,US1724061007,NASDAQ,2014
CIE,COBALT INTERNATIONAL ENERGY INC,Equity,0.01,8.89,96105,854373.45,"854,373.45",Energy,B4XH005,US19075F1066,New York Stock Exchange Inc.,2014
CIEN,CIENA CORP,Equity,0.01,19.41,30082,583891.62,"583,891.62",Information Technology,B1FLZ21,US1717793095,New York Stock Exchange Inc.,2014
CIFC,CIFC CORP.,Equity,0,8.27,1796,14852.92,"14,852.92",Financials,B5STZB9,US12547R1059,NASDAQ,2014
CIM,CHIMERA INVESTMENT CORP.,Equity,0.01,3.18,282046,896906.28,"896,906.28",Financials,B295NH7,US16934Q1094,New York Stock Exchange Inc.,2014
CINF,CINCINNATI FINANCIAL CORP,Equity,0.04,51.83,44686,2316075.38,"2,316,075.38",Financials,2196888,US1720621010,NASDAQ,2014
CIR,CIRCOR INTERNATIONAL INC.,Equity,0,60.28,4884,294407.52,"294,407.52",Industrials,2496384,US17273K1097,New York Stock Exchange Inc.,2014
CIT,CIT GROUP INC,Equity,0.04,47.83,50529,2416802.07,"2,416,802.07",Financials,B4Z73G0,US1255818015,New York Stock Exchange Inc.,2014
CIVI,CIVITAS SOLUTIONS INC,Equity,0,17.03,3184,54223.52,"54,223.52",Health Care,BQQPW59,US17887R1023,New York Stock Exchange Inc.,2014
CJES,C&J ENERGY SERVICES INC.,Equity,0,13.21,12216,161373.36,"161,373.36",Energy,B4Z7Z53,US12467B3042,New York Stock Exchange Inc.,2014
CKEC,CARMIKE CINEMAS INC.,Equity,0,26.27,7790,204643.3,"204,643.30",Consumer Discretionary,2845469,US1434364006,NASDAQ,2014
CKH,SEACOR HOLDINGS INC.,Equity,0.01,73.81,5423,400271.63,"400,271.63",Energy,2797838,US8119041015,New York Stock Exchange Inc.,2014
CKP,CHECKPOINT SYSTEMS INC.,Equity,0,13.73,11121,152691.33,"152,691.33",Information Technology,2189725,US1628251035,New York Stock Exchange Inc.,2014
CL,COLGATE-PALMOLIVE,Equity,0.28,69.19,250023,17299091.37,"17,299,091.37",Consumer Staples,2209106,US1941621039,New York Stock Exchange Inc.,2014
CLC,CLARCOR INC.,Equity,0.01,66.64,13903,926495.92,"926,495.92",Industrials,2201265,US1798951075,New York Stock Exchange Inc.,2014
CLCT,COLLECTORS UNIVERSE INC.,Equity,0,20.86,1897,39571.42,"39,571.42",Consumer Discretionary,2165480,US19421R2004,NASDAQ,2014
CLD,CLOUD PEAK ENERGY INC.,Equity,0,9.18,16664,152975.52,"152,975.52",Energy,B57LN89,US18911Q1022,New York Stock Exchange Inc.,2014
CLDT,CHATHAM LODGING TRUST REIT,Equity,0,28.97,8299,240422.03,"240,422.03",Financials,B5LYMC1,US16208T1025,New York Stock Exchange Inc.,2014
CLDX,CELLDEX THERAPEUTICS INC,Equity,0.01,18.25,25679,468641.75,"468,641.75",Health Care,2868444,US15117B1035,NASDAQ,2014
CLF,CLIFFS NATURAL RESOURCES INC.,Equity,0,7.14,41856,298851.84,"298,851.84",Materials,2202707,US18683K1016,New York Stock Exchange Inc.,2014
CLFD,CLEARFIELD INC.,Equity,0,12.31,3123,38444.13,"38,444.13",Information Technology,2002059,US18482P1030,NASDAQ,2014
CLGX,CORELOGIC INC.,Equity,0.01,31.59,24191,764193.69,"764,193.69",Information Technology,B5541Y2,US21871D1037,New York Stock Exchange Inc.,2014
CLH,CLEAN HARBORS INC.,Equity,0.01,48.05,16513,793449.65,"793,449.65",Industrials,2202473,US1844961078,New York Stock Exchange Inc.,2014
CLI,MACK-CALI REALTY REIT CORP,Equity,0.01,19.06,24220,461633.2,"461,633.20",Financials,2192314,US5544891048,New York Stock Exchange Inc.,2014
CLMS,CALAMOS ASSET MANAGEMENT INC. SHS,Equity,0,13.32,5370,71528.4,"71,528.40",Financials,B02J6B7,US12811R1041,NASDAQ,2014
CLNE,CLEAN ENERGY FUELS CORP.,Equity,0,5,18144,90629.28,"90,629.28",Energy,B1Y1PC2,US1844991018,NASDAQ,2014
CLNY,COLONY FINANCIAL INC.,Equity,0.01,23.82,29493,702523.26,"702,523.26",Financials,B4K0074,US19624R1068,New York Stock Exchange Inc.,2014
CLR,CONTINENTAL RESOURCES INC,Equity,0.01,38.36,23225,890911,"890,911.00",Energy,B1XGWS3,US2120151012,New York Stock Exchange Inc.,2014
CLVS,CLOVIS ONCOLOGY INC.,Equity,0.01,56,6717,376152,"376,152.00",Health Care,B6RS2B3,US1894641000,NASDAQ,2014
CLW,CLEARWATER PAPER CORP.,Equity,0.01,68.55,5199,356391.45,"356,391.45",Materials,B3K9Z35,US18538R1032,New York Stock Exchange Inc.,2014
CLX,CLOROX,Equity,0.06,104.21,35232,3671526.72,"3,671,526.72",Consumer Staples,2204026,US1890541097,New York Stock Exchange Inc.,2014
CMA,COMERICA INC,Equity,0.04,46.84,49814,2333287.76,"2,333,287.76",Financials,2212870,US2003401070,New York Stock Exchange Inc.,2014
CMC,COMMERCIAL METALS CO.,Equity,0.01,16.29,31807,518136.03,"518,136.03",Materials,2213260,US2017231034,New York Stock Exchange Inc.,2014
CMCO,COLUMBUS MCKINNON CORP.,Equity,0,28.04,5351,150042.04,"150,042.04",Industrials,2211071,US1993331057,NASDAQ,2014
CMCSA,COMCAST A CORP,Equity,0.66,58.01,708269,41086684.69,"41,086,684.69",Consumer Discretionary,2044545,US20030N1019,NASDAQ,2014
CME,CME GROUP INC CLASS A,Equity,0.12,88.65,86937,7706965.05,"7,706,965.05",Financials,2965839,US12572Q1058,NASDAQ,2014
CMG,CHIPOTLE MEXICAN GRILL INC,Equity,0.09,684.51,8552,5853929.52,"5,853,929.52",Consumer Discretionary,B0X7DZ3,US1696561059,New York Stock Exchange Inc.,2014
CMI,CUMMINS INC,Equity,0.12,144.17,50398,7265879.66,"7,265,879.66",Industrials,2240202,US2310211063,New York Stock Exchange Inc.,2014
CMLS,CUMULUS MEDIA INC.,Equity,0,4.23,37594,159022.62,"159,022.62",Consumer Discretionary,2259736,US2310821085,NASDAQ,2014
CMN,CANTEL MEDICAL CORP.,Equity,0.01,43.26,8797,380558.22,"380,558.22",Health Care,2188153,US1380981084,New York Stock Exchange Inc.,2014
CMO,CAPSTEAD MORTGAGE CORP.,Equity,0.01,12.28,25511,313275.08,"313,275.08",Financials,2771984,US14067E5069,New York Stock Exchange Inc.,2014
CMP,COMPASS MINERALS INTERNATIONAL INC,Equity,0.01,86.83,9081,788503.23,"788,503.23",Materials,2202763,US20451N1019,New York Stock Exchange Inc.,2014
CMPR,CIMPRESS NV,Equity,0.01,74.84,8818,659939.12,"659,939.12",Information Technology,B48HGT1,NL0009272269,NASDAQ,2014
CMRX,CHIMERIX INC.,Equity,0,40.26,7268,292609.68,"292,609.68",Health Care,B8RLM49,US16934W1062,NASDAQ,2014
CMS,CMS ENERGY CORP,Equity,0.04,34.75,74737,2597110.75,"2,597,110.75",Utilities,2219224,US1258961002,New York Stock Exchange Inc.,2014
CMTL,COMTECH TELECOMMUNICATIONS CORP.,Equity,0,31.52,4942,155771.84,"155,771.84",Information Technology,2215341,US2058262096,NASDAQ,2014
CNA,CNA FINANCIAL CORP,Equity,0,38.71,7277,281692.67,"281,692.67",Financials,2204866,US1261171003,New York Stock Exchange Inc.,2014
CNBKA,CENTURY BANCORP INC. CL A,Equity,0,40.06,942,37736.52,"37,736.52",Financials,2185563,US1564321065,NASDAQ,2014
CNC,CENTENE CORP.,Equity,0.03,103.85,15911,1652357.35,"1,652,357.35",Health Care,2807061,US15135B1017,New York Stock Exchange Inc.,2014
CNK,CINEMARK HOLDINGS INC.,Equity,0.02,35.58,31590,1123972.2,"1,123,972.20",Consumer Discretionary,B1W7RQ0,US17243V1026,New York Stock Exchange Inc.,2014
CNL,CLECO CORP.,Equity,0.01,54.54,16668,909072.72,"909,072.72",Utilities,2182445,US12561W1053,New York Stock Exchange Inc.,2014
CNMD,CONMED CORP.,Equity,0.01,44.96,7793,350373.28,"350,373.28",Health Care,2216010,US2074101013,NASDAQ,2014
CNO,CNO FINANCIAL GROUP INC.,Equity,0.02,17.22,56371,970708.62,"970,708.62",Financials,2657750,US12621E1038,New York Stock Exchange Inc.,2014
CNOB,CONNECTONE BANCORP INC,Equity,0,19,7548,143412,"143,412.00",Financials,BNQ4YF9,US20786W1071,NASDAQ,2014
CNP,CENTERPOINT ENERGY INC,Equity,0.04,23.43,116584,2731563.12,"2,731,563.12",Utilities,2440637,US15189T1079,New York Stock Exchange Inc.,2014
CNS,COHEN & STEERS INC.,Equity,0,42.08,5065,213135.2,"213,135.20",Financials,B02H882,US19247A1007,New York Stock Exchange Inc.,2014
CNSI,COMVERSE INC,Equity,0,18.78,5940,111553.2,"111,553.20",Information Technology,B8LS5J2,US20585P1057,NASDAQ,2014
CNSL,CONSOLIDATED COMMUNICATIONS HOLDIN,Equity,0.01,27.83,13662,380213.46,"380,213.46",Communication Services,B07LSQ7,US2090341072,NASDAQ,2014
CNW,CON-WAY INC.,Equity,0.01,49.18,15345,754667.1,"754,667.10",Industrials,2217228,US2059441012,New York Stock Exchange Inc.,2014
CNX,CONSOL ENERGY INC,Equity,0.03,33.81,62686,2119413.66,"2,119,413.66",Energy,2413758,US20854P1093,New York Stock Exchange Inc.,2014
COB,COMMUNITYONE BANCORP,Equity,0,11.45,2813,32208.85,"32,208.85",Financials,BBXBWH7,US20416Q1085,NASDAQ,2014
COBZ,COBIZ FINANCIAL INC.,Equity,0,13.13,9472,124367.36,"124,367.36",Financials,2257752,US1908971088,NASDAQ,2014
CODE,SPANSION INC. CL A,Equity,0.01,34.22,16419,561858.18,"561,858.18",Information Technology,B4M6PQ4,US84649R2004,New York Stock Exchange Inc.,2014
COF,CAPITAL ONE FINANCIAL CORP,Equity,0.21,82.55,156663,12932530.65,"12,932,530.65",Financials,2654461,US14040H1059,New York Stock Exchange Inc.,2014
COG,CABOT OIL & GAS CORP,Equity,0.05,29.61,114397,3387295.17,"3,387,295.17",Energy,2162340,US1270971039,New York Stock Exchange Inc.,2014
COH,COACH INC,Equity,0.04,37.56,74626,2802952.56,"2,802,952.56",Consumer Discretionary,2646015,US1897541041,New York Stock Exchange Inc.,2014
COHR,COHERENT INC.,Equity,0.01,60.72,6392,388122.24,"388,122.24",Information Technology,2208374,US1924791031,NASDAQ,2014
COHU,COHU INC.,Equity,0,11.9,6365,75743.5,"75,743.50",Information Technology,2208426,US1925761066,NASDAQ,2014
COKE,COCA-COLA BOTTLING CO. CONSOLIDATE,Equity,0,88.03,1240,109157.2,"109,157.20",Consumer Staples,2206721,US1910981026,NASDAQ,2014
COL,ROCKWELL COLLINS INC,Equity,0.05,84.48,37132,3136911.36,"3,136,911.36",Industrials,2767228,US7743411016,New York Stock Exchange Inc.,2014
COLB,COLUMBIA BANKING SYSTEM INC.,Equity,0.01,27.61,14546,401615.06,"401,615.06",Financials,2176608,US1972361026,NASDAQ,2014
COLM,COLUMBIA SPORTSWEAR CO.,Equity,0.01,44.54,8098,360684.92,"360,684.92",Consumer Discretionary,2229126,US1985161066,NASDAQ,2014
COMM,COMMSCOPE HOLDING INC,Equity,0.01,22.83,16976,387562.08,"387,562.08",Information Technology,BFRBX34,US20337X1090,NASDAQ,2014
CONE,CYRUSONE REIT INC,Equity,0,27.55,9096,250594.8,"250,594.80",Financials,B7YRLH9,US23283R1005,NASDAQ,2014
CONN,CONNS INC.,Equity,0,18.69,7522,140586.18,"140,586.18",Consumer Discretionary,2925792,US2082421072,NASDAQ,2014
COO,COOPER COS.,Equity,0.03,162.09,13126,2127593.34,"2,127,593.34",Health Care,2222631,US2166484020,New York Stock Exchange Inc.,2014
COP,CONOCOPHILLIPS,Equity,0.37,69.06,335722,23184961.32,"23,184,961.32",Energy,2685717,US20825C1045,New York Stock Exchange Inc.,2014
COR,CORESITE REALTY CORP.,Equity,0,39.05,5731,223795.55,"223,795.55",Financials,B3T3VV8,US21870Q1058,New York Stock Exchange Inc.,2014
CORE,CORE-MARK HOLDING CO. INC.,Equity,0.01,61.93,6272,388424.96,"388,424.96",Consumer Discretionary,B0637B2,US2186811046,NASDAQ,2014
CORR,CORENERGY INFRASTRUCTURE TRUST REI,Equity,0,6.48,8654,56077.92,"56,077.92",Financials,B9B9FJ2,US21870U2050,New York Stock Exchange Inc.,2014
CORT,CORCEPT THERAPEUTICS INC.,Equity,0,3,13557,40671,"40,671.00",Health Care,B00SCY1,US2183521028,NASDAQ,2014
COST,COSTCO WHOLESALE CORP,Equity,0.27,141.75,120291,17051249.25,"17,051,249.25",Consumer Staples,2701271,US22160K1051,NASDAQ,2014
COTY,COTY INC CLASS A,Equity,0.01,20.66,19272,398159.52,"398,159.52",Consumer Staples,BBBSMJ2,US2220702037,New York Stock Exchange Inc.,2014
COUP,COUPONS.COM,Equity,0,17.75,3298,58539.5,"58,539.50",Consumer Discretionary,BK4Z3D4,US22265J1025,New York Stock Exchange Inc.,2014
COV,COVIDIEN ORD,Equity,0.2,102.28,123616,12643444.48,"12,643,444.48",Health Care,B68SQD2,IE00B68SQD29,New York Stock Exchange Inc.,2014
COVS,COVISINT CORP,Equity,0,2.65,10438,27660.7,"27,660.70",Information Technology,BDV0KZ4,US22357R1032,NASDAQ,2014
COWN,COWEN GROUP INC.,Equity,0,4.8,26877,129009.6,"129,009.60",Financials,B59SWL4,US2236221014,NASDAQ,2014
CPA,COPA HOLDINGS A SA,Equity,0.02,103.64,9081,941154.84,"941,154.84",Industrials,B0TNJH9,PAP310761054,New York Stock Exchange Inc.,2014
CPB,CAMPBELL SOUP,Equity,0.03,44,47946,2109624,"2,109,624.00",Consumer Staples,2162845,US1344291091,New York Stock Exchange Inc.,2014
CPE,CALLON PETROLEUM CO.,Equity,0,5.45,11196,61018.2,"61,018.20",Energy,2186072,US13123X1028,New York Stock Exchange Inc.,2014
CPF,CENTRAL PACIFIC FINANCIAL CORP.,Equity,0,21.5,5963,128204.5,"128,204.50",Financials,2230946,US1547604090,New York Stock Exchange Inc.,2014
CPHD,CEPHEID,Equity,0.02,54.14,19342,1047175.88,"1,047,175.88",Health Care,2589143,US15670R1077,NASDAQ,2014
CPK,CHESAPEAKE UTILITIES CORP.,Equity,0,49.66,4065,201867.9,"201,867.90",Utilities,2190750,US1653031088,New York Stock Exchange Inc.,2014
CPLA,CAPELLA EDUCATION CO.,Equity,0,76.96,3025,232804,"232,804.00",Consumer Discretionary,B0GWDP5,US1395941057,NASDAQ,2014
CPN,CALPINE CORP,Equity,0.04,22.13,107615,2381519.95,"2,381,519.95",Utilities,B2NKK22,US1313473043,New York Stock Exchange Inc.,2014
CPRT,COPART INC.,Equity,0.02,36.49,30530,1114039.7,"1,114,039.70",Industrials,2208073,US2172041061,NASDAQ,2014
CPS,COOPER STANDARD HOLDINGS INC,Equity,0,57.88,3764,217860.32,"217,860.32",Consumer Discretionary,B51JS17,US21676P1030,New York Stock Exchange Inc.,2014
CPSI,COMPUTER PROGRAMS & SYSTEMS INC.,Equity,0,60.75,3041,184740.75,"184,740.75",Health Care,2872122,US2053061030,NASDAQ,2014
CPSS,CONSUMER PORTFOLIO SERVICES INC.,Equity,0,7.36,4697,34569.92,"34,569.92",Financials,2223872,US2105021008,NASDAQ,2014
CPST,CAPSTONE TURBINE CORP.,Equity,0,0.74,81880,60533.88,"60,533.88",Industrials,2606246,US14067D1028,NASDAQ,2014
CPT,CAMDEN PROPERTY TRUST REIT,Equity,0.03,73.84,23171,1710946.64,"1,710,946.64",Financials,2166320,US1331311027,New York Stock Exchange Inc.,2014
CQB,CHIQUITA BRANDS INTERNATIONAL INC.,Equity,0,14.46,11934,172565.64,"172,565.64",Consumer Staples,2855468,US1700328099,New York Stock Exchange Inc.,2014
CR,CRANE,Equity,0.01,58.7,13395,786286.5,"786,286.50",Industrials,2231897,US2243991054,New York Stock Exchange Inc.,2014
CRAI,CRA INTERNATIONAL INC.,Equity,0,30.32,2939,89110.48,"89,110.48",Industrials,2240622,US12618T1051,NASDAQ,2014
CRAY,CRAY INC.,Equity,0.01,34.48,10425,359454,"359,454.00",Information Technology,B16NWY7,US2252233042,NASDAQ,2014
CRC,CALIFORNIA RESOURCES CORP,Equity,0.01,5.51,83488,460018.88,"460,018.88",Energy,BRJ3H52,US13057Q1076,New York Stock Exchange Inc.,2014
CRCM,CARE.COM INC,Equity,0,8.28,1810,14986.8,"14,986.80",Information Technology,BJ2SGK6,US1416331072,New York Stock Exchange Inc.,2014
CRD.B,CRAWFORD & CO. CL B,Equity,0,10.28,6961,71559.08,"71,559.08",Financials,2232072,US2246331076,New York Stock Exchange Inc.,2014
CREE,CREE INC,Equity,0.02,32.22,33385,1075664.7,"1,075,664.70",Information Technology,2232351,US2254471012,NASDAQ,2014
CRI,CARTERS INC.,Equity,0.02,87.31,14326,1250803.06,"1,250,803.06",Consumer Discretionary,2980939,US1462291097,New York Stock Exchange Inc.,2014
CRK,COMSTOCK RESOURCES INC.,Equity,0,6.81,13247,90212.07,"90,212.07",Energy,2213572,US2057682039,New York Stock Exchange Inc.,2014
CRL,CHARLES RIVER LABORATORIES INTERNA,Equity,0.01,63.64,13435,855003.4,"855,003.40",Health Care,2604336,US1598641074,New York Stock Exchange Inc.,2014
CRM,SALESFORCE.COM INC,Equity,0.16,59.31,168338,9984126.78,"9,984,126.78",Information Technology,2310525,US79466L3024,New York Stock Exchange Inc.,2014
CRMT,AMERICAS CAR-MART INC.,Equity,0,53.38,2160,115300.8,"115,300.80",Consumer Discretionary,2813961,US03062T1051,NASDAQ,2014
CROX,CROCS INC.,Equity,0,12.49,24578,306979.22,"306,979.22",Consumer Discretionary,B0T7Z62,US2270461096,NASDAQ,2014
CRR,CARBO CERAMICS INC.,Equity,0,40.05,5348,214187.4,"214,187.40",Energy,2238821,US1407811058,New York Stock Exchange Inc.,2014
CRRS,CORPORATE RESOURCE SERVICES INC,Equity,0,1.2,4824,5788.8,"5,788.80",Industrials,B128Y51,US22004Y1055,NASDAQ,2014
CRS,CARPENTER TECHNOLOGY CORP.,Equity,0.01,49.25,14504,714322,"714,322.00",Materials,2177504,US1442851036,New York Stock Exchange Inc.,2014
CRUS,CIRRUS LOGIC INC.,Equity,0.01,23.57,17663,416316.91,"416,316.91",Information Technology,2197308,US1727551004,NASDAQ,2014
CRVL,CORVEL CORP.,Equity,0,37.22,3340,124314.8,"124,314.80",Health Care,2347277,US2210061097,NASDAQ,2014
CRWN,CROWN MEDIA HOLDINGS INC CLASS A,Equity,0,3.54,9336,33049.44,"33,049.44",Consumer Discretionary,2577580,US2284111042,NASDAQ,2014
CRY,CRYOLIFE INC.,Equity,0,11.33,7438,84272.54,"84,272.54",Health Care,2239017,US2289031005,New York Stock Exchange Inc.,2014
CRZO,CARRIZO OIL & GAS INC.,Equity,0.01,41.6,12442,517587.2,"517,587.20",Energy,2092801,US1445771033,NASDAQ,2014
CSBK,CLIFTON BANCORP INC,Equity,0,13.59,7135,96964.65,"96,964.65",Financials,BLBWJ04,US1868731050,NASDAQ,2014
CSC,COMPUTER SCIENCES CORP,Equity,0.04,63.05,39719,2504282.95,"2,504,282.95",Information Technology,2215200,US2053631048,New York Stock Exchange Inc.,2014
CSCD,CASCADE MICROTECH INC.,Equity,0,14.61,3487,50945.07,"50,945.07",Information Technology,B04LZ92,US1473221018,NASDAQ,2014
CSCO,CISCO SYSTEMS INC,Equity,0.62,27.82,1400676,38959802.94,"38,959,802.94",Information Technology,2198163,US17275R1023,NASDAQ,2014
CSFL,CENTERSTATE BANKS INC.,Equity,0,11.91,8083,96268.53,"96,268.53",Financials,2698652,US15201P1093,NASDAQ,2014
CSG,CHAMBERS STREET PROPERTIES,Equity,0.01,8.06,68062,548579.72,"548,579.72",Financials,B9X7QH9,US1578421059,New York Stock Exchange Inc.,2014
CSGP,COSTAR GROUP INC.,Equity,0.03,183.63,8871,1628981.73,"1,628,981.73",Information Technology,2262864,US22160N1090,NASDAQ,2014
CSGS,CSG SYSTEMS INTERNATIONAL INC.,Equity,0,25.07,9273,232474.11,"232,474.11",Information Technology,2210885,US1263491094,NASDAQ,2014
CSH,CASH AMERICA INTERNATIONAL INC,Equity,0,22.62,8052,182136.24,"182,136.24",Financials,2179425,US14754D1000,New York Stock Exchange Inc.,2014
CSII,CARDIOVASCULAR SYSTEMS INC,Equity,0,30.08,8429,253544.32,"253,544.32",Health Care,B17HG57,US1416191062,NASDAQ,2014
CSL,CARLISLE COS.,Equity,0.02,90.24,17274,1558805.76,"1,558,805.76",Industrials,2176318,US1423391002,New York Stock Exchange Inc.,2014
CSLT,CASTLIGHT HEALTH INC CLASS B,Equity,0,11.7,3531,41312.7,"41,312.70",Health Care,BKF2K11,US14862Q1004,New York Stock Exchange Inc.,2014
CSOD,CORNERSTONE ONDEMAND INC.,Equity,0.01,35.2,14503,510505.6,"510,505.60",Information Technology,B404719,US21925Y1038,NASDAQ,2014
CSS,CSS INDUSTRIES INC.,Equity,0,27.64,2745,75871.8,"75,871.80",Consumer Discretionary,2160690,US1259061075,New York Stock Exchange Inc.,2014
CST,CST BRANDS INC.,Equity,0.01,43.61,20645,900328.45,"900,328.45",Consumer Discretionary,B9GD0X8,US12646R1059,New York Stock Exchange Inc.,2014
CSU,CAPITAL SENIOR LIVING CORP.,Equity,0,24.91,7838,195244.58,"195,244.58",Health Care,2121772,US1404751042,New York Stock Exchange Inc.,2014
CSV,CARRIAGE SERVICES INC.,Equity,0,20.95,4318,90462.1,"90,462.10",Consumer Discretionary,2177786,US1439051079,New York Stock Exchange Inc.,2014
CSX,CSX CORP,Equity,0.16,36.23,275390,9977379.7,"9,977,379.70",Industrials,2160753,US1264081035,New York Stock Exchange Inc.,2014
CTAS,CINTAS CORP,Equity,0.03,78.44,27331,2143843.64,"2,143,843.64",Industrials,2197137,US1729081059,NASDAQ,2014
CTB,COOPER TIRE AND RUBBER,Equity,0.01,34.65,15110,523561.5,"523,561.50",Consumer Discretionary,2222608,US2168311072,New York Stock Exchange Inc.,2014
CTBI,COMMUNITY TRUST BANCORP INC.,Equity,0,36.61,4256,155812.16,"155,812.16",Financials,2706470,US2041491083,NASDAQ,2014
CTCT,CONSTANT CONTACT INC,Equity,0,36.7,8303,304720.1,"304,720.10",Information Technology,B2871D6,US2103131023,NASDAQ,2014
CTG,COMPUTER TASK GROUP INC,Equity,0,9.53,4252,40521.56,"40,521.56",Information Technology,2215114,US2054771025,NASDAQ,2014
CTIC,CTI BIOPHARMA CORP,Equity,0,2.36,30754,72579.44,"72,579.44",Health Care,BMHT6H2,US12648L1061,NASDAQ,2014
CTL,CENTURYLINK INC,Equity,0.1,39.58,157024,6215009.92,"6,215,009.92",Communication Services,2185046,US1567001060,New York Stock Exchange Inc.,2014
CTLT,CATALENT INC,Equity,0.01,27.88,13364,372588.32,"372,588.32",Health Care,BP96PQ4,US1488061029,New York Stock Exchange Inc.,2014
CTO,CONSOLIDATED TOMOKA LAND,Equity,0,55.8,1107,61770.6,"61,770.60",Financials,2218704,US2102261060,Nyse Mkt Llc,2014
CTRE,CARETRUST REIT INC,Equity,0,12.33,6551,80773.83,"80,773.83",Financials,BMP8TL6,US14174T1079,NASDAQ,2014
CTRL,CONTROL4 CORP,Equity,0,15.37,3192,49061.04,"49,061.04",Information Technology,BC163D4,US21240D1072,NASDAQ,2014
CTRN,CITI TRENDS INC.,Equity,0,25.25,4032,101808,"101,808.00",Consumer Discretionary,B06FLD8,US17306X1028,NASDAQ,2014
CTRX,CATAMARAN CORP,Equity,0.05,51.75,56416,2919528,"2,919,528.00",Health Care,B3N9ZT8,CA1488871023,NASDAQ,2014
CTS,CTS CORP.,Equity,0,17.83,9209,164196.47,"164,196.47",Information Technology,2239244,US1265011056,New York Stock Exchange Inc.,2014
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Equity,0.14,52.66,166438,8764625.08,"8,764,625.08",Information Technology,2257019,US1924461023,NASDAQ,2014
CTT,CATCHMARK TIMBER TRUST INC TRUST C,Equity,0,11.32,3306,37423.92,"37,423.92",Financials,BH667R6,US14912Y2028,New York Stock Exchange Inc.,2014
CTWS,CONNECTICUT WATER SERVICE INC.,Equity,0,36.29,2443,88656.47,"88,656.47",Utilities,2216258,US2077971016,NASDAQ,2014
CTXS,CITRIX SYSTEMS INC,Equity,0.05,63.8,45103,2877571.4,"2,877,571.40",Information Technology,2182553,US1773761002,NASDAQ,2014
CUB,CUBIC CORP.,Equity,0,52.64,5382,283308.48,"283,308.48",Industrials,2239266,US2296691064,New York Stock Exchange Inc.,2014
CUBE,CUBESMART,Equity,0.02,22.07,45055,994363.85,"994,363.85",Financials,B6SW913,US2296631094,New York Stock Exchange Inc.,2014
CUBI,CUSTOMERS BANCORP INC,Equity,0,19.46,5974,116254.04,"116,254.04",Financials,B6XHXY4,US23204G1004,New York Stock Exchange Inc.,2014
CUDA,BARRACUDA NETWORKS INC,Equity,0,35.84,2122,76052.48,"76,052.48",Information Technology,BFZCHY8,US0683231049,New York Stock Exchange Inc.,2014
CUI,CUI GLOBAL INC.,Equity,0,7.45,5673,42263.85,"42,263.85",Information Technology,B7GT902,US1265762062,NASDAQ,2014
CUNB,CU BANCORP,Equity,0,21.69,2629,57023.01,"57,023.01",Financials,B8Q8Q94,US1265341065,NASDAQ,2014
CUR,NEURALSTEM INC,Equity,0,2.72,18830,51217.6,"51,217.60",Health Care,B1L2WJ4,US64127R3021,Nyse Mkt Llc,2014
CUZ,COUSINS PROPERTIES REIT INC,Equity,0.01,11.42,60846,694861.32,"694,861.32",Financials,2229922,US2227951066,New York Stock Exchange Inc.,2014
CVA,COVANTA HOLDING CORP.,Equity,0.01,22.01,29740,654577.4,"654,577.40",Industrials,2255778,US22282E1029,New York Stock Exchange Inc.,2014
CVBF,CVB FINANCIAL CORP.,Equity,0.01,16.02,28855,462257.1,"462,257.10",Financials,2160645,US1266001056,NASDAQ,2014
CVC,CABLEVISION SYSTEMS CORP CLASS A,Equity,0.02,20.64,53218,1098419.52,"1,098,419.52",Consumer Discretionary,2162243,US12686C1099,New York Stock Exchange Inc.,2014
CVCO,CAVCO INDUSTRIES INC.,Equity,0,79.27,2688,213077.76,"213,077.76",Consumer Discretionary,2787022,US1495681074,NASDAQ,2014
CVD,COVANCE INC.,Equity,0.03,103.84,15990,1660401.6,"1,660,401.60",Health Care,2229029,US2228161004,New York Stock Exchange Inc.,2014
CVEO,CIVEO CORP W/I,Equity,0,4.11,25732,105758.52,"105,758.52",Industrials,BMHTQB6,US1787871078,New York Stock Exchange Inc.,2014
